strain	virus	accession	date	region	country	division	city	db	segment	authors	url	title	journal	paper_url
DENV_3/VN/BID_V1014/2006	dengue	EU482458	2006-XX-XX	Southeast Asia	Vietnam	Vietnam	Vietnam	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/EU482458	Direct Submission	Submitted (11-FEB-2008) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
D3/SG/05K4182DK1/2005	dengue	EU081220	2005-XX-XX	Southeast Asia	Singapore	Singapore	Singapore	genbank	genome	Schreiber et al	https://www.ncbi.nlm.nih.gov/nuccore/EU081220	Genomic epidemiology of a dengue virus epidemic in urban Singapore	J. Virol. 83 (9), 4163-4173 (2009)	https://www.ncbi.nlm.nih.gov/pubmed/19211734
DENV_3/KH/BID_V2070/1999	dengue	KF955461	1999-XX-XX	Southeast Asia	Cambodia	Cambodia	Cambodia	genbank	genome	Zody et al	https://www.ncbi.nlm.nih.gov/nuccore/KF955461	Direct Submission	Submitted (03-DEC-2013) Broad Institute of MIT & Harvard, 7 Cambridge Center, Cambridge, MA 02142, USA	?
DENV_3/NI/BID_V4737/2009	dengue	KF971696	2009-XX-XX	North America	Nicaragua	Nicaragua	Nicaragua	genbank	genome	Newman et al	https://www.ncbi.nlm.nih.gov/nuccore/KF971696	Direct Submission	Submitted (16-DEC-2013) Broad Institute of MIT & Harvard, 7 Cambridge Center, Cambridge, MA 02142, USA	?
PGMK30FRhL3	dengue	KU725666	?	?	Na	?	?	genbank	genome	?	?	?	?	?
DENV_3/NI/BID_V4754/2009	dengue	JN093514	2009-XX-XX	North America	Nicaragua	Nicaragua	Nicaragua	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/JN093514	Direct Submission	Submitted (27-MAY-2011) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
PF95/190795_20064	dengue	JQ920478	1995-07-19	Oceania	French Polynesia	French Polynesia	French Polynesia	genbank	genome	Aubry et al	https://www.ncbi.nlm.nih.gov/nuccore/JQ920478	Epidemiology and genetic evolution of Dengue viruses in the South Pacific island countries	Unpublished	?
DENV_3/PE/BID_V6158/2002	dengue	KJ189256	2002-XX-XX	South America	Peru	Peru	Peru	genbank	genome	Zody et al	https://www.ncbi.nlm.nih.gov/nuccore/KJ189256	Direct Submission	Submitted (22-JAN-2014) Broad Institute of MIT & Harvard, 7 Cambridge Center, Cambridge, MA 02142, USA	?
DENV_3/BR/BID_V3598/2007	dengue	GU131873	2007-XX-XX	South America	Brazil	Brazil	Brazil	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/GU131873	Direct Submission	Submitted (22-OCT-2009) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
283/BR_PE/05	dengue	JX669502	2005-XX-XX	South America	Brazil	Brazil	Brazil	genbank	genome	Silva et al	https://www.ncbi.nlm.nih.gov/nuccore/JX669502	Molecular characterization of dengue virus circulating in Pernambuco - Brazil:epidemiological implications	Unpublished	?
C0331/94	dengue	AY876494	1994-XX-XX	Southeast Asia	Thailand	Thailand	Thailand	genbank	genome	Raekiansyah et al	https://www.ncbi.nlm.nih.gov/nuccore/AY876494	Genetic variations and relationship among dengue virus type 3 strains isolated from patients with mild or severe form of dengue disease in Indonesia and Thailand	Southeast Asian J. Trop. Med. Public Health 36 (5), 1187-1197 (2005)	https://www.ncbi.nlm.nih.gov/pubmed/16438144
DENV_3/PR/BID_V1728/2006	dengue	KF955456	2006-XX-XX	North America	Puerto Rico	Puerto Rico	Puerto Rico	genbank	genome	Zody et al	https://www.ncbi.nlm.nih.gov/nuccore/KF955456	Direct Submission	Submitted (03-DEC-2013) Broad Institute of MIT & Harvard, 7 Cambridge Center, Cambridge, MA 02142, USA	?
DENV_3/KH/BID_V4315/2008	dengue	HM631854	2008-XX-XX	Southeast Asia	Cambodia	Cambodia	Cambodia	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/HM631854	Direct Submission	Submitted (08-JUN-2010) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
98TW360	dengue	DQ675523	1998-XX-XX	China	Taiwan	Taiwan	Taiwan	genbank	genome	King et al	https://www.ncbi.nlm.nih.gov/nuccore/DQ675523	Comparative analysis of full genomic sequences among different genotypes of dengue virus type 3	Virol. J. 5, 63 (2008)	https://www.ncbi.nlm.nih.gov/pubmed/18495043
DENV_3/NI/BID_V3055/2008	dengue	GQ199860	2008-XX-XX	North America	Nicaragua	Nicaragua	Nicaragua	genbank	genome	?	?	?	?	?
DENV_3/LK/BID_V2407/1983	dengue	GQ199888	1983-XX-XX	South Asia	Sri Lanka	Sri Lanka	Sri Lanka	genbank	genome	?	?	?	?	?
DENV_3/IPC/BID_V3807/2005	dengue	GU131904	2005-XX-XX	Southeast Asia	Cambodia	Cambodia	Cambodia	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/GU131904	Direct Submission	Submitted (22-OCT-2009) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
BOL_4025	dengue	MH888333	2011-01-01	South America	Bolivia	Bolivia	Bolivia	genbank	genome	Touret et al	https://www.ncbi.nlm.nih.gov/nuccore/MH888333	Extended dengue virus panel for antiviral coumpound studies	Unpublished	?
D3/SG/05K3923DK1/2005	dengue	EU081211	2005-XX-XX	Southeast Asia	Singapore	Singapore	Singapore	genbank	genome	Schreiber et al	https://www.ncbi.nlm.nih.gov/nuccore/EU081211	Genomic epidemiology of a dengue virus epidemic in urban Singapore	J. Virol. 83 (9), 4163-4173 (2009)	https://www.ncbi.nlm.nih.gov/pubmed/19211734
DENV_3/NI/BID_V5100/2010	dengue	KF971708	2010-XX-XX	North America	Nicaragua	Nicaragua	Nicaragua	genbank	genome	Newman et al	https://www.ncbi.nlm.nih.gov/nuccore/KF971708	Direct Submission	Submitted (16-DEC-2013) Broad Institute of MIT & Harvard, 7 Cambridge Center, Cambridge, MA 02142, USA	?
DENV_3/BR/BID_V3642/2008	dengue	KF955504	2008-XX-XX	South America	Brazil	Brazil	Brazil	genbank	genome	Zody et al	https://www.ncbi.nlm.nih.gov/nuccore/KF955504	Direct Submission	Submitted (03-DEC-2013) Broad Institute of MIT & Harvard, 7 Cambridge Center, Cambridge, MA 02142, USA	?
Th16_049DV3	dengue	LC410193	2016-12-XX	Southeast Asia	Thailand	Thailand	Thailand	genbank	genome	Phadungsombat et al	https://www.ncbi.nlm.nih.gov/nuccore/LC410193	Emergence of genotype Cosmopolitan of dengue virus type 2 and genotype III of dengue virus type 3 in Thailand	PLoS ONE (2018) In press	?
D3/Hu/TL109NIID/2005	dengue	AB214881	?	Southeast Asia	East Timor	East Timor	East Timor	genbank	genome	Ito et al	https://www.ncbi.nlm.nih.gov/nuccore/AB214881	Dengue Outbreak in East Timor in 2005:Emergence of Dengue Virus Type 3	Unpublished	?
423/BR_PE/06	dengue	JX669507	2006-XX-XX	South America	Brazil	Brazil	Brazil	genbank	genome	Silva et al	https://www.ncbi.nlm.nih.gov/nuccore/JX669507	Molecular characterization of dengue virus circulating in Pernambuco - Brazil:epidemiological implications	Unpublished	?
DENV_3/NI/BID_V5462/2009	dengue	KF921923	2009-XX-XX	North America	Nicaragua	Nicaragua	Nicaragua	genbank	genome	Zody et al	https://www.ncbi.nlm.nih.gov/nuccore/KF921923	Direct Submission	Submitted (02-DEC-2013) Broad Institute of MIT & Harvard, 7 Cambridge Center, Cambridge, MA 02142, USA	?
DENV_3/BR/BID_V3596/2007	dengue	KF955494	2007-XX-XX	South America	Brazil	Brazil	Brazil	genbank	genome	Zody et al	https://www.ncbi.nlm.nih.gov/nuccore/KF955494	Direct Submission	Submitted (03-DEC-2013) Broad Institute of MIT & Harvard, 7 Cambridge Center, Cambridge, MA 02142, USA	?
DENV_3/NI/BID_V4795/2009	dengue	HM631859	2009-XX-XX	North America	Nicaragua	Nicaragua	Nicaragua	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/HM631859	Direct Submission	Submitted (08-JUN-2010) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
Malaysia_CNR_17046/2012	dengue	MF004386	2012-10-04	Southeast Asia	Malaysia	Malaysia	Malaysia	genbank	genome	Baronti et al	https://www.ncbi.nlm.nih.gov/nuccore/MF004386	Assessment of the antiviral activity of the FDA approved molecules against an extended panel of Flaviviruses	Unpublished	?
DENV_3/US/BID_V1088/1998	dengue	EU482566	1998-XX-XX	North America	USA	USA	USA	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/EU482566	Direct Submission	Submitted (11-FEB-2008) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
DENV_3/KH/BID_V2078/2002	dengue	FJ639721	2002-XX-XX	Southeast Asia	Cambodia	Cambodia	Cambodia	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/FJ639721	Direct Submission	Submitted (13-JAN-2009) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
D3/SG/05K4176DK1/2005	dengue	EU081219	2005-XX-XX	Southeast Asia	Singapore	Singapore	Singapore	genbank	genome	Schreiber et al	https://www.ncbi.nlm.nih.gov/nuccore/EU081219	Genomic epidemiology of a dengue virus epidemic in urban Singapore	J. Virol. 83 (9), 4163-4173 (2009)	https://www.ncbi.nlm.nih.gov/pubmed/19211734
DENV_3/US/BID_V1453/1999	dengue	EU726773	1999-XX-XX	North America	USA	USA	USA	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/EU726773	Direct Submission	Submitted (15-MAY-2008) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
D3BR/CU6/02	dengue	JF808127	2002-XX-XX	South America	Brazil	Brazil	Brazil	genbank	genome	Alfonso et al	https://www.ncbi.nlm.nih.gov/nuccore/JF808127	Molecular characterization of dengue virus type 3 isolated in Brazil and Paraguay	Unpublished	?
DENV_3/CO/BID_V3402/2005	dengue	GQ868576	2005-XX-XX	South America	Colombia	Colombia	Colombia	genbank	genome	?	?	?	?	?
DENV_3/PE/BID_V7289/2008	dengue	KJ189301	2008-XX-XX	South America	Peru	Peru	Peru	genbank	genome	Zody et al	https://www.ncbi.nlm.nih.gov/nuccore/KJ189301	Direct Submission	Submitted (22-JAN-2014) Broad Institute of MIT & Harvard, 7 Cambridge Center, Cambridge, MA 02142, USA	?
DENV_3/VE/BID_V2175/2000	dengue	FJ639747	2000-XX-XX	South America	Venezuela	Venezuela	Venezuela	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/FJ639747	Direct Submission	Submitted (15-JAN-2009) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
VE_61051_2006	dengue	HQ332170	2006-XX-XX	South America	Venezuela	Venezuela	Venezuela	genbank	genome	Rodriguez-Roche et al	https://www.ncbi.nlm.nih.gov/nuccore/HQ332170	Population structure of the dengue viruses, Aragua, Venezuela, 2006-2007. Insights into dengue evolution under hyperendemic transmission	Infect. Genet. Evol. 12 (2), 332-344 (2012)	https://www.ncbi.nlm.nih.gov/pubmed/22197765
DENV_3/NI/BID_V4844/2009	dengue	KF971701	2009-XX-XX	North America	Nicaragua	Nicaragua	Nicaragua	genbank	genome	Newman et al	https://www.ncbi.nlm.nih.gov/nuccore/KF971701	Direct Submission	Submitted (16-DEC-2013) Broad Institute of MIT & Harvard, 7 Cambridge Center, Cambridge, MA 02142, USA	?
D3/SG/SS710/2004	dengue	EU081181	2004-XX-XX	Southeast Asia	Singapore	Singapore	Singapore	genbank	genome	Schreiber et al	https://www.ncbi.nlm.nih.gov/nuccore/EU081181	Genomic epidemiology of a dengue virus epidemic in urban Singapore	J. Virol. 83 (9), 4163-4173 (2009)	https://www.ncbi.nlm.nih.gov/pubmed/19211734
DENV_3/US/BID_V2117/2001	dengue	FJ547081	2001-XX-XX	North America	USA	USA	USA	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/FJ547081	Direct Submission	Submitted (01-DEC-2008) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
DENV_3/USA/633798/1963	dengue	JQ922554	1963-XX-XX	North America	USA	USA	USA	genbank	genome	Jayashri et al	https://www.ncbi.nlm.nih.gov/nuccore/JQ922554	Evolutionary Dynamics of Dengue Virus in India	Unpublished	?
DENV_3/VN/BID_V1876/2007	dengue	KF955458	2007-XX-XX	Southeast Asia	Vietnam	Vietnam	Vietnam	genbank	genome	Zody et al	https://www.ncbi.nlm.nih.gov/nuccore/KF955458	Direct Submission	Submitted (03-DEC-2013) Broad Institute of MIT & Harvard, 7 Cambridge Center, Cambridge, MA 02142, USA	?
DENV_3/KH/BID_V2091/2007	dengue	KF955464	2007-XX-XX	Southeast Asia	Cambodia	Cambodia	Cambodia	genbank	genome	Zody et al	https://www.ncbi.nlm.nih.gov/nuccore/KF955464	Direct Submission	Submitted (03-DEC-2013) Broad Institute of MIT & Harvard, 7 Cambridge Center, Cambridge, MA 02142, USA	?
UNKNOWN_LX250390	dengue	LX250390	?	?	Na	?	?	genbank	genome	Takagi et al	https://www.ncbi.nlm.nih.gov/nuccore/LX250390	Banked live viruses from attenuated dengue strains, and dengue vaccine using thereof as antigen	Patent: WO 2017090762-A 3 01-JUN-2017; The Chemo-Sero-Therapeutic Research Institute	?
DENV_3/CO/BID_V3393/2002	dengue	GQ868571	2002-XX-XX	South America	Colombia	Colombia	Colombia	genbank	genome	?	?	?	?	?
PF92/4190	dengue	AY744684	1992-XX-XX	Oceania	French Polynesia	French Polynesia	French Polynesia	genbank	genome	Roche et al	https://www.ncbi.nlm.nih.gov/nuccore/AY744684	Dengue-3 virus genomic differences that correlate with in vitro phenotype on a human cell line but not with disease severity	Microbes Infect. 9 (1), 63-69 (2007)	https://www.ncbi.nlm.nih.gov/pubmed/17196421
DENV_3/NI/BID_V3073/2008	dengue	GQ199871	2008-XX-XX	North America	Nicaragua	Nicaragua	Nicaragua	genbank	genome	?	?	?	?	?
DENV_3/VE/BID_V2486/2007	dengue	KF955483	2007-XX-XX	South America	Venezuela	Venezuela	Venezuela	genbank	genome	Zody et al	https://www.ncbi.nlm.nih.gov/nuccore/KF955483	Direct Submission	Submitted (03-DEC-2013) Broad Institute of MIT & Harvard, 7 Cambridge Center, Cambridge, MA 02142, USA	?
DENV_3/BR/BID_V3464/2006	dengue	GU131859	2006-XX-XX	South America	Brazil	Brazil	Brazil	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/GU131859	Direct Submission	Submitted (22-OCT-2009) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
DENV_3/NI/BID_V2651/2008	dengue	KF955489	2008-XX-XX	North America	Nicaragua	Nicaragua	Nicaragua	genbank	genome	Zody et al	https://www.ncbi.nlm.nih.gov/nuccore/KF955489	Direct Submission	Submitted (03-DEC-2013) Broad Institute of MIT & Harvard, 7 Cambridge Center, Cambridge, MA 02142, USA	?
DENV_3/VE/BID_V912/2001	dengue	EU569689	2001-XX-XX	South America	Venezuela	Venezuela	Venezuela	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/EU569689	Direct Submission	Submitted (13-MAR-2008) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
D3/SG/05K4168DK1/2005	dengue	EU081218	2005-XX-XX	Southeast Asia	Singapore	Singapore	Singapore	genbank	genome	Schreiber et al	https://www.ncbi.nlm.nih.gov/nuccore/EU081218	Genomic epidemiology of a dengue virus epidemic in urban Singapore	J. Virol. 83 (9), 4163-4173 (2009)	https://www.ncbi.nlm.nih.gov/pubmed/19211734
ThD3_0055_93	dengue	AY676351	1993-XX-XX	Southeast Asia	Thailand	Thailand	Thailand	genbank	genome	Zhang et al	https://www.ncbi.nlm.nih.gov/nuccore/AY676351	Clade replacements in dengue virus serotypes 1 and 3 are associated with changing serotype prevalence	J. Virol. 79 (24), 15123-15130 (2005)	https://www.ncbi.nlm.nih.gov/pubmed/16306584
DENV_3/VE/BID_V2179/2000	dengue	FJ639750	2000-XX-XX	South America	Venezuela	Venezuela	Venezuela	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/FJ639750	Direct Submission	Submitted (15-JAN-2009) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
DENV_3/US/BID_V2120/2002	dengue	FJ410178	2002-XX-XX	North America	USA	USA	USA	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/FJ410178	Direct Submission	Submitted (22-OCT-2008) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
ThD3_0104_93	dengue	AY676350	1993-XX-XX	Southeast Asia	Thailand	Thailand	Thailand	genbank	genome	Zhang et al	https://www.ncbi.nlm.nih.gov/nuccore/AY676350	Clade replacements in dengue virus serotypes 1 and 3 are associated with changing serotype prevalence	J. Virol. 79 (24), 15123-15130 (2005)	https://www.ncbi.nlm.nih.gov/pubmed/16306584
DENV_3/VE/BID_V2214/2003	dengue	FJ639781	2003-XX-XX	South America	Venezuela	Venezuela	Venezuela	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/FJ639781	Direct Submission	Submitted (15-JAN-2009) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
DENV_3/NI/BID_V4761/2009	dengue	HM181972	2009-XX-XX	North America	Nicaragua	Nicaragua	Nicaragua	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/HM181972	Direct Submission	Submitted (27-APR-2010) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
16DGR39	dengue	MF682966	2016-09-07	China	China	China	China	genbank	genome	Hu et al	https://www.ncbi.nlm.nih.gov/nuccore/MF682966	Molecular characteristics of the full-length genome of dengue serotype 3 virus strains isolated from dengue fever cases in southwestern border region of Yunnan province, China	Unpublished	?
DENV_3/NI/BID_V4790/2009	dengue	HM631864	2009-XX-XX	North America	Nicaragua	Nicaragua	Nicaragua	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/HM631864	Direct Submission	Submitted (08-JUN-2010) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
DENV_3/NI/BID_V5484/2010	dengue	KF971710	2010-XX-XX	North America	Nicaragua	Nicaragua	Nicaragua	genbank	genome	Newman et al	https://www.ncbi.nlm.nih.gov/nuccore/KF971710	Direct Submission	Submitted (16-DEC-2013) Broad Institute of MIT & Harvard, 7 Cambridge Center, Cambridge, MA 02142, USA	?
HN/2013/11	dengue	KJ622191	2013-XX-XX	China	China	China	China	genbank	genome	Ma et al	https://www.ncbi.nlm.nih.gov/nuccore/KJ622191	Molecular characterization of the complete genome sequences of dengue virus type 3 newly isolated in Henan, China, 2013	Unpublished	?
DENV_3/VN/BID_V1013/2006	dengue	EU482457	2006-XX-XX	Southeast Asia	Vietnam	Vietnam	Vietnam	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/EU482457	Direct Submission	Submitted (11-FEB-2008) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
BR_DEN3_RO1_02	dengue	EF629370	2002-XX-XX	South America	Brazil	Brazil	Brazil	genbank	genome	Duarte dos Santos et al	https://www.ncbi.nlm.nih.gov/nuccore/EF629370	Complete genome sequence of Dengue virus type 3	Unpublished	?
DENV_3/NI/BID_V5453/2009	dengue	KF971709	2009-XX-XX	North America	Nicaragua	Nicaragua	Nicaragua	genbank	genome	Newman et al	https://www.ncbi.nlm.nih.gov/nuccore/KF971709	Direct Submission	Submitted (16-DEC-2013) Broad Institute of MIT & Harvard, 7 Cambridge Center, Cambridge, MA 02142, USA	?
Singapore	dengue	AY662691	?	Southeast Asia	Singapore	Singapore	Singapore	genbank	genome	Lim et al	https://www.ncbi.nlm.nih.gov/nuccore/AY662691	Full length genomic sequence of a Dengue virus of serotype 3 from Singapore	Unpublished	?
18XN26997	dengue	MK894340	2018-10-16	China	China	China	China	genbank	genome	Su et al	https://www.ncbi.nlm.nih.gov/nuccore/MK894340	Molecular characteristics of the full-length genome of dengue virus serotype III strains isolated from imported dengue fever cases in Guangzhou, 2018	Unpublished	?
DENV_3/LK/BID_V2410/1983	dengue	GQ199889	1983-XX-XX	South Asia	Sri Lanka	Sri Lanka	Sri Lanka	genbank	genome	?	?	?	?	?
DENV_3/KH/BID_V2073/2001	dengue	FJ639720	2001-XX-XX	Southeast Asia	Cambodia	Cambodia	Cambodia	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/FJ639720	Direct Submission	Submitted (13-JAN-2009) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
D3/SG/05K791DK1/2005	dengue	EU081182	2005-XX-XX	Southeast Asia	Singapore	Singapore	Singapore	genbank	genome	Schreiber et al	https://www.ncbi.nlm.nih.gov/nuccore/EU081182	Genomic epidemiology of a dengue virus epidemic in urban Singapore	J. Virol. 83 (9), 4163-4173 (2009)	https://www.ncbi.nlm.nih.gov/pubmed/19211734
DENV_3/VE/BID_V2244/2005	dengue	FJ639807	2005-XX-XX	South America	Venezuela	Venezuela	Venezuela	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/FJ639807	Direct Submission	Submitted (15-JAN-2009) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
DENV_3/BR/BID_V2394/2005	dengue	FJ850086	2005-XX-XX	South America	Brazil	Brazil	Brazil	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/FJ850086	Direct Submission	Submitted (20-MAR-2009) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
MKS_2006	dengue	KC762688	2008-04-30	Southeast Asia	Indonesia	Indonesia	Indonesia	genbank	genome	Sasmono et al	https://www.ncbi.nlm.nih.gov/nuccore/KC762688	Genomic analysis and growth characteristic of dengue viruses from Makassar, Indonesia	Infect. Genet. Evol. 32, 165-177 (2015)	https://www.ncbi.nlm.nih.gov/pubmed/25784569
DENV_3/US/BID_V1610/2004	dengue	FJ024469	2004-XX-XX	North America	USA	USA	USA	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/FJ024469	Direct Submission	Submitted (08-AUG-2008) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
DENV_3/NI/BID_V4794/2009	dengue	KF921917	2009-XX-XX	North America	Nicaragua	Nicaragua	Nicaragua	genbank	genome	Zody et al	https://www.ncbi.nlm.nih.gov/nuccore/KF921917	Direct Submission	Submitted (02-DEC-2013) Broad Institute of MIT & Harvard, 7 Cambridge Center, Cambridge, MA 02142, USA	?
DENV_3/BR/BID_V3444/2006	dengue	GQ868547	2006-XX-XX	South America	Brazil	Brazil	Brazil	genbank	genome	?	?	?	?	?
SG_EHI_D3/23167Y15	dengue	KY921906	2015-06-XX	Southeast Asia	Singapore	Singapore	Singapore	genbank	genome	Hapuarachchi et al	https://www.ncbi.nlm.nih.gov/nuccore/KY921906	Dengue virus diversity in Singapore	Unpublished	?
UNC3001	dengue	JQ411814	1989-XX-XX	South Asia	Sri Lanka	Sri Lanka	Sri Lanka	genbank	genome	Messer et al	https://www.ncbi.nlm.nih.gov/nuccore/JQ411814	Development and characterization of a reverse genetic system for studying dengue virus serotype 3 strain variation and neutralization	PLoS Negl Trop Dis 6 (2), E1486 (2012)	https://www.ncbi.nlm.nih.gov/pubmed/22389731
V201610225	dengue	KY863456	2016-06-XX	Southeast Asia	Indonesia	Indonesia	Indonesia	genbank	genome	Dhenni et al	https://www.ncbi.nlm.nih.gov/nuccore/KY863456	Isolation and Complete Genome Analysis of Neurotropic Dengue Virus Serotype 3 from the Cerebrospinal Fluid of an Encephalitis Patient	Unpublished	?
DENV_3/US/BID_V2098/1999	dengue	FJ547069	1999-XX-XX	North America	USA	USA	USA	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/FJ547069	Direct Submission	Submitted (01-DEC-2008) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
DENV_3/NI/BID_V5506/2009	dengue	JF937636	2009-XX-XX	North America	Nicaragua	Nicaragua	Nicaragua	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/JF937636	Direct Submission	Submitted (06-MAY-2011) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
DENV_3/US/BID_V2126/2006	dengue	FJ547085	2006-XX-XX	North America	USA	USA	USA	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/FJ547085	Direct Submission	Submitted (01-DEC-2008) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
TB16	dengue	AY858047	?	Southeast Asia	Indonesia	Indonesia	Indonesia	genbank	genome	Suwandono et al	https://www.ncbi.nlm.nih.gov/nuccore/AY858047	Genetic changes in the pre-membrane (prM) and envelope (E) genes of Indonesian dengue 3 viruses isolated from outbreaks of increasing severity, Abstract #2102	(in) ? (Ed.); 53RD AMERICAN SOCIETY OF TROPICAL MEDICINE AND HYGIENE (ASTMH) MEETING; (2004)	?
DENV_3/NI/BID_V4872/2009	dengue	HQ705616	2009-XX-XX	North America	Nicaragua	Nicaragua	Nicaragua	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/HQ705616	Direct Submission	Submitted (06-DEC-2010) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
D3/SG/05K4159DK1/2005	dengue	EU081217	2005-XX-XX	Southeast Asia	Singapore	Singapore	Singapore	genbank	genome	Schreiber et al	https://www.ncbi.nlm.nih.gov/nuccore/EU081217	Genomic epidemiology of a dengue virus epidemic in urban Singapore	J. Virol. 83 (9), 4163-4173 (2009)	https://www.ncbi.nlm.nih.gov/pubmed/19211734
DENV_3/VE/BID_V1587/376225	dengue	KF955452	?	South America	Venezuela	Venezuela	Venezuela	genbank	genome	Zody et al	https://www.ncbi.nlm.nih.gov/nuccore/KF955452	Direct Submission	Submitted (03-DEC-2013) Broad Institute of MIT & Harvard, 7 Cambridge Center, Cambridge, MA 02142, USA	?
DENV_3/VN/BID_V1783/2007	dengue	FJ432728	2007-XX-XX	Southeast Asia	Vietnam	Vietnam	Vietnam	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/FJ432728	Direct Submission	Submitted (29-OCT-2008) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
DENV_3/NI/BID_V4829/2009	dengue	HQ891025	2009-XX-XX	North America	Nicaragua	Nicaragua	Nicaragua	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/HQ891025	Direct Submission	Submitted (14-JAN-2011) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
DENV_3/US/BID_V1624/2005	dengue	FJ182039	2005-XX-XX	North America	USA	USA	USA	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/FJ182039	Direct Submission	Submitted (03-SEP-2008) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
DENV_3/BR/BID_V2983/2003	dengue	FJ898447	2003-XX-XX	South America	Brazil	Brazil	Brazil	genbank	genome	?	?	?	?	?
