virus,subtype,virus_and_subtype,gene,adaptive_subs_per_codon_per_year,lower_95ci,upper_95ci,ci,len_in_codons,adaptive_muts_per_year,lower_95ci_mutspergene,upper_95ci_mutspergene,legible_name,virus_family,color,rna_dna,genome_type,enveloped,transmission,cellular_receptor,fusion_protein_class,legible_rate_per_codon,legible_rate_per_gene,standard_gene,legible_gene_name
rotavirusAg1p8,,rotavirusAg1p8,M,0.12347663419252887,0.0,0.30701471041208733,"[0.0, 0.30701471041208733]",836,0.10322646618495412,0.0,0.256664297904505,Rotavirus A/P[8],Reovirus,#1a3da6,RNA,"Double-stranded RNA, segmented",False,Fecal-Oral,"Sialic acid, others",N/A,0.12×10⁻³ muts per codon per year,0.1 muts per year,False,M
rotavirusAg1p8,,rotavirusAg1p8,P,0.1676798679504444,0.008493011217655685,0.37529072324916957,"[0.008493011217655685, 0.37529072324916957]",777,0.1302872573974953,0.006599069716118467,0.29160089196460476,Rotavirus A/P[8],Reovirus,#1a3da6,RNA,"Double-stranded RNA, segmented",False,Fecal-Oral,"Sialic acid, others",N/A,0.17×10⁻³ muts per codon per year,0.13 muts per year,receptor_binding,P (Receptor-Binding)
rotavirusAg1p8,,rotavirusAg1p8,A,0.0,0.0,0.0,"[0.0, 0.0]",497,0.0,0.0,0.0,Rotavirus A/P[8],Reovirus,#1a3da6,RNA,"Double-stranded RNA, segmented",False,Fecal-Oral,"Sialic acid, others",N/A,0.0×10⁻³ muts per codon per year,0.0 muts per year,False,A
rotavirusAg1p8,,rotavirusAg1p8,I,0.0,0.0,0.0,"[0.0, 0.0]",398,0.0,0.0,0.0,Rotavirus A/P[8],Reovirus,#1a3da6,RNA,"Double-stranded RNA, segmented",False,Fecal-Oral,"Sialic acid, others",N/A,0.0×10⁻³ muts per codon per year,0.0 muts per year,False,I
rotavirusAg1p8,,rotavirusAg1p8,T,0.0,0.0,0.0,"[0.0, 0.0]",316,0.0,0.0,0.0,Rotavirus A/P[8],Reovirus,#1a3da6,RNA,"Double-stranded RNA, segmented",False,Fecal-Oral,"Sialic acid, others",N/A,0.0×10⁻³ muts per codon per year,0.0 muts per year,False,T
rotavirusAg1p8,,rotavirusAg1p8,N,0.9680773940702766,0.06942578093823434,1.8729742860708356,"[0.06942578093823434, 1.8729742860708356]",318,0.307848611314348,0.022077398338358523,0.5956058229705257,Rotavirus A/P[8],Reovirus,#1a3da6,RNA,"Double-stranded RNA, segmented",False,Fecal-Oral,"Sialic acid, others",N/A,0.97×10⁻³ muts per codon per year,0.31 muts per year,False,N
rotavirusAg1p8,,rotavirusAg1p8,G,0.0555826967878759,0.0,0.20313311556549957,"[0.0, 0.20313311556549957]",327,0.018175541849635417,0.0,0.06642452878991835,Rotavirus A/P[8],Reovirus,#1a3da6,RNA,"Double-stranded RNA, segmented",False,Fecal-Oral,"Sialic acid, others",N/A,0.06×10⁻³ muts per codon per year,0.02 muts per year,False,G
rotavirusAg1p8,,rotavirusAg1p8,E,0.0,0.0,0.0,"[0.0, 0.0]",176,0.0,0.0,0.0,Rotavirus A/P[8],Reovirus,#1a3da6,RNA,"Double-stranded RNA, segmented",False,Fecal-Oral,"Sialic acid, others",N/A,0.0×10⁻³ muts per codon per year,0.0 muts per year,False,E
rotavirusAg1p4,,rotavirusAg1p4,R,0.0,0.0,2.0479503476246363e-05,"[0.0, 2.0479503476246363e-05]",1089,0.0,0.0,2.2302179285632287e-05,Rotavirus A/P[4],Reovirus,#1f49c8,RNA,"Double-stranded RNA, segmented",False,Fecal-Oral,"Sialic acid, others",N/A,0.0×10⁻³ muts per codon per year,0.0 muts per year,polymerase,R (Polymerase)
rotavirusAg1p4,,rotavirusAg1p4,C,0.0003617522456391696,0.0,0.0027337951834502917,"[0.0, 0.0027337951834502917]",883,0.00031942723289938674,0.0,0.0024139411469866075,Rotavirus A/P[4],Reovirus,#1f49c8,RNA,"Double-stranded RNA, segmented",False,Fecal-Oral,"Sialic acid, others",N/A,0.0×10⁻³ muts per codon per year,0.0 muts per year,False,C
rotavirusAg1p4,,rotavirusAg1p4,M,0.12347663419252887,0.0,0.4646428829974126,"[0.0, 0.4646428829974126]",836,0.10322646618495412,0.0,0.3884414501858369,Rotavirus A/P[4],Reovirus,#1f49c8,RNA,"Double-stranded RNA, segmented",False,Fecal-Oral,"Sialic acid, others",N/A,0.12×10⁻³ muts per codon per year,0.1 muts per year,False,M
rotavirusAg1p4,,rotavirusAg1p4,P,0.0,0.0,0.0,"[0.0, 0.0]",777,0.0,0.0,0.0,Rotavirus A/P[4],Reovirus,#1f49c8,RNA,"Double-stranded RNA, segmented",False,Fecal-Oral,"Sialic acid, others",N/A,0.0×10⁻³ muts per codon per year,0.0 muts per year,receptor_binding,P (Receptor-Binding)
rotavirusAg1p4,,rotavirusAg1p4,A,0.0,0.0,0.0,"[0.0, 0.0]",497,0.0,0.0,0.0,Rotavirus A/P[4],Reovirus,#1f49c8,RNA,"Double-stranded RNA, segmented",False,Fecal-Oral,"Sialic acid, others",N/A,0.0×10⁻³ muts per codon per year,0.0 muts per year,False,A
rotavirusAg1p4,,rotavirusAg1p4,I,0.0,0.0,0.0,"[0.0, 0.0]",398,0.0,0.0,0.0,Rotavirus A/P[4],Reovirus,#1f49c8,RNA,"Double-stranded RNA, segmented",False,Fecal-Oral,"Sialic acid, others",N/A,0.0×10⁻³ muts per codon per year,0.0 muts per year,False,I
rotavirusAg1p4,,rotavirusAg1p4,T,0.0,0.0,0.0005574913358632265,"[0.0, 0.0005574913358632265]",316,0.0,0.0,0.00017616726213277956,Rotavirus A/P[4],Reovirus,#1f49c8,RNA,"Double-stranded RNA, segmented",False,Fecal-Oral,"Sialic acid, others",N/A,0.0×10⁻³ muts per codon per year,0.0 muts per year,False,T
rotavirusAg1p4,,rotavirusAg1p4,N,0.9680773940702766,0.17267921544773748,1.9072803467205999,"[0.17267921544773748, 1.9072803467205999]",318,0.307848611314348,0.05491199051238052,0.6065151502571507,Rotavirus A/P[4],Reovirus,#1f49c8,RNA,"Double-stranded RNA, segmented",False,Fecal-Oral,"Sialic acid, others",N/A,0.97×10⁻³ muts per codon per year,0.31 muts per year,False,N
rotavirusAg1p4,,rotavirusAg1p4,G,0.0555826967878759,0.0,0.17665674563670328,"[0.0, 0.17665674563670328]",327,0.018175541849635417,0.0,0.057766755823201975,Rotavirus A/P[4],Reovirus,#1f49c8,RNA,"Double-stranded RNA, segmented",False,Fecal-Oral,"Sialic acid, others",N/A,0.06×10⁻³ muts per codon per year,0.02 muts per year,False,G
rotavirusAg1p4,,rotavirusAg1p4,E,0.0,0.0,0.0,"[0.0, 0.0]",176,0.0,0.0,0.0,Rotavirus A/P[4],Reovirus,#1f49c8,RNA,"Double-stranded RNA, segmented",False,Fecal-Oral,"Sialic acid, others",N/A,0.0×10⁻³ muts per codon per year,0.0 muts per year,False,E
norovirus,,norovirus,P48,0.3584069839592892,0.023132153498372006,0.8879089404154529,"[0.023132153498372006, 0.8879089404154529]",332,0.11899111867448403,0.007679874961459506,0.29478576821793034,Norovirus GII.4,Caliciviridae,#5700bc,RNA,Positive-sense RNA,False,Fecal-oral,CD300lf (in mice),N/A,0.36×10⁻³ muts per codon per year,0.12 muts per year,False,P48
norovirus,,norovirus,Ntpase,1.07024680183354,0.5484634607862556,1.85545668510848,"[0.5484634607862556, 1.85545668510848]",366,0.39171032947107565,0.20073762664776956,0.6790971467497037,Norovirus GII.4,Caliciviridae,#5700bc,RNA,Positive-sense RNA,False,Fecal-oral,CD300lf (in mice),N/A,1.07×10⁻³ muts per codon per year,0.39 muts per year,False,Ntpase
norovirus,,norovirus,P22,1.4252113826267176,0.36658190213803116,2.83496855432864,"[0.36658190213803116, 2.83496855432864]",177,0.25226241472492905,0.06488499667843152,0.5017894341161692,Norovirus GII.4,Caliciviridae,#5700bc,RNA,Positive-sense RNA,False,Fecal-oral,CD300lf (in mice),N/A,1.43×10⁻³ muts per codon per year,0.25 muts per year,False,P22
norovirus,,norovirus,Vpg,0.04338309010466284,0.0,0.9984925026435985,"[0.0, 0.9984925026435985]",133,0.005769950983920157,0.0,0.1327995028515986,Norovirus GII.4,Caliciviridae,#5700bc,RNA,Positive-sense RNA,False,Fecal-oral,CD300lf (in mice),N/A,0.04×10⁻³ muts per codon per year,0.01 muts per year,False,Vpg
norovirus,,norovirus,3CLpro,0.7058456182637884,0.03965127626198595,1.6306319208703672,"[0.03965127626198595, 1.6306319208703672]",181,0.1277580569057457,0.007176881003419458,0.29514437767753643,Norovirus GII.4,Caliciviridae,#5700bc,RNA,Positive-sense RNA,False,Fecal-oral,CD300lf (in mice),N/A,0.71×10⁻³ muts per codon per year,0.13 muts per year,False,3CLpro
norovirus,,norovirus,RdRp,0.7128667342705274,0.22337346649454132,1.198086489424992,"[0.22337346649454132, 1.198086489424992]",510,0.3635620344779689,0.11392046791221606,0.6110241096067459,Norovirus GII.4,Caliciviridae,#5700bc,RNA,Positive-sense RNA,False,Fecal-oral,CD300lf (in mice),N/A,0.71×10⁻³ muts per codon per year,0.36 muts per year,polymerase,RdRp (Polymerase)
norovirus,,norovirus,VP1,1.8001955625236288,1.1020524634491475,2.491125201544157,"[1.1020524634491475, 2.491125201544157]",541,0.9739057993252831,0.5962103827259888,1.347698734035389,Norovirus GII.4,Caliciviridae,#5700bc,RNA,Positive-sense RNA,False,Fecal-oral,CD300lf (in mice),N/A,1.8×10⁻³ muts per codon per year,0.97 muts per year,receptor_binding,VP1 (Receptor-Binding)
norovirus,,norovirus,VP2,1.1674912072845696,0.2249042418929289,2.086483908927876,"[0.2249042418929289, 2.086483908927876]",249,0.29070531061385785,0.05600115623133929,0.519534493323041,Norovirus GII.4,Caliciviridae,#5700bc,RNA,Positive-sense RNA,False,Fecal-oral,CD300lf (in mice),N/A,1.17×10⁻³ muts per codon per year,0.29 muts per year,False,VP2
enterovirusd68,,enterovirusd68,VP4,0.002883391310148749,0.0,0.017235280006253472,"[0.0, 0.017235280006253472]",69,0.0001989540004002637,0.0,0.0011892343204314895,Enterovirus D68,Picornavirus,#9779bd,RNA,Positive-sense RNA,False,Respiratory,Sialic acid,N/A,0.0×10⁻³ muts per codon per year,0.0 muts per year,False,VP4
enterovirusd68,,enterovirusd68,VP2,0.3270180100657639,0.0,0.8488856037716809,"[0.0, 0.8488856037716809]",248,0.08110046649630945,0.0,0.21052362973537686,Enterovirus D68,Picornavirus,#9779bd,RNA,Positive-sense RNA,False,Respiratory,Sialic acid,N/A,0.33×10⁻³ muts per codon per year,0.08 muts per year,False,VP2
enterovirusd68,,enterovirusd68,VP3,0.09037669774546163,0.0,0.693161956716581,"[0.0, 0.693161956716581]",235,0.021238523970183484,0.0,0.16289305982839655,Enterovirus D68,Picornavirus,#9779bd,RNA,Positive-sense RNA,False,Respiratory,Sialic acid,N/A,0.09×10⁻³ muts per codon per year,0.02 muts per year,False,VP3
enterovirusd68,,enterovirusd68,VP1,1.4004537634284957,0.5564178807578288,2.6120042814541296,"[0.5564178807578288, 2.6120042814541296]",309,0.4327402128994052,0.1719331251541691,0.8071093229693259,Enterovirus D68,Picornavirus,#9779bd,RNA,Positive-sense RNA,False,Respiratory,Sialic acid,N/A,1.4×10⁻³ muts per codon per year,0.43 muts per year,receptor_binding,VP1 (Receptor-Binding)
enterovirusd68,,enterovirusd68,2A,0.3112411684594835,0.0,1.1535086621103177,"[0.0, 1.1535086621103177]",147,0.04575245176354408,0.0,0.1695657733302167,Enterovirus D68,Picornavirus,#9779bd,RNA,Positive-sense RNA,False,Respiratory,Sialic acid,N/A,0.31×10⁻³ muts per codon per year,0.05 muts per year,False,2A
enterovirusd68,,enterovirusd68,2B,0.00043360228966007674,0.0,0.005071914198307476,"[0.0, 0.005071914198307476]",99,4.29266266763476e-05,0.0,0.0005021195056324401,Enterovirus D68,Picornavirus,#9779bd,RNA,Positive-sense RNA,False,Respiratory,Sialic acid,N/A,0.0×10⁻³ muts per codon per year,0.0 muts per year,False,2B
enterovirusd68,,enterovirusd68,2C,0.44019332140970974,0.021065987743651978,1.3032805138913348,"[0.021065987743651978, 1.3032805138913348]",330,0.1452637960652042,0.006951775955405153,0.4300825695841405,Enterovirus D68,Picornavirus,#9779bd,RNA,Positive-sense RNA,False,Respiratory,Sialic acid,N/A,0.44×10⁻³ muts per codon per year,0.15 muts per year,False,2C
enterovirusd68,,enterovirusd68,3A,0.0,0.0,0.0,"[0.0, 0.0]",89,0.0,0.0,0.0,Enterovirus D68,Picornavirus,#9779bd,RNA,Positive-sense RNA,False,Respiratory,Sialic acid,N/A,0.0×10⁻³ muts per codon per year,0.0 muts per year,False,3A
enterovirusd68,,enterovirusd68,3B,0.0,0.0,0.0,"[0.0, 0.0]",22,0.0,0.0,0.0,Enterovirus D68,Picornavirus,#9779bd,RNA,Positive-sense RNA,False,Respiratory,Sialic acid,N/A,0.0×10⁻³ muts per codon per year,0.0 muts per year,False,3B
enterovirusd68,,enterovirusd68,3C,0.10114745326204318,0.0,0.3159229510710625,"[0.0, 0.3159229510710625]",183,0.0185099839469539,0.0,0.05781390004600444,Enterovirus D68,Picornavirus,#9779bd,RNA,Positive-sense RNA,False,Respiratory,Sialic acid,N/A,0.1×10⁻³ muts per codon per year,0.02 muts per year,False,3C
enterovirusd68,,enterovirusd68,3D,0.4285608371632306,0.01081529495816357,1.057948985886347,"[0.01081529495816357, 1.057948985886347]",457,0.1958523025835964,0.004942589795880752,0.48348268655006055,Enterovirus D68,Picornavirus,#9779bd,RNA,Positive-sense RNA,False,Respiratory,Sialic acid,N/A,0.43×10⁻³ muts per codon per year,0.2 muts per year,polymerase,3D (Polymerase)
hepatitisA_IA,,hepatitisA_IA,VP4,0.0,0.0,0.0,"[0.0, 0.0]",21,0.0,0.0,0.0,Hepatitis A-IA,Picornavirus,#b76ca9,RNA,Positive-sense RNA,Quasi-enveloped,"Fecal-oral, blood",HAVCR1,N/A,0.0×10⁻³ muts per codon per year,0.0 muts per year,False,VP4
hepatitisA_IA,,hepatitisA_IA,VP2,0.0,0.0,0.0,"[0.0, 0.0]",222,0.0,0.0,0.0,Hepatitis A-IA,Picornavirus,#b76ca9,RNA,Positive-sense RNA,Quasi-enveloped,"Fecal-oral, blood",HAVCR1,N/A,0.0×10⁻³ muts per codon per year,0.0 muts per year,False,VP2
hepatitisA_IA,,hepatitisA_IA,VP1,0.0,0.0,0.0,"[0.0, 0.0]",300,0.0,0.0,0.0,Hepatitis A-IA,Picornavirus,#b76ca9,RNA,Positive-sense RNA,Quasi-enveloped,"Fecal-oral, blood",HAVCR1,N/A,0.0×10⁻³ muts per codon per year,0.0 muts per year,receptor_binding,VP1 (Receptor-Binding)
hepatitisA_IA,,hepatitisA_IA,VP3,0.0,0.0,0.0,"[0.0, 0.0]",246,0.0,0.0,0.0,Hepatitis A-IA,Picornavirus,#b76ca9,RNA,Positive-sense RNA,Quasi-enveloped,"Fecal-oral, blood",HAVCR1,N/A,0.0×10⁻³ muts per codon per year,0.0 muts per year,False,VP3
hepatitisA_IA,,hepatitisA_IA,2A,0.0,0.0,0.0,"[0.0, 0.0]",189,0.0,0.0,0.0,Hepatitis A-IA,Picornavirus,#b76ca9,RNA,Positive-sense RNA,Quasi-enveloped,"Fecal-oral, blood",HAVCR1,N/A,0.0×10⁻³ muts per codon per year,0.0 muts per year,False,2A
hepatitisA_IA,,hepatitisA_IA,2B,0.0,0.0,0.0,"[0.0, 0.0]",107,0.0,0.0,0.0,Hepatitis A-IA,Picornavirus,#b76ca9,RNA,Positive-sense RNA,Quasi-enveloped,"Fecal-oral, blood",HAVCR1,N/A,0.0×10⁻³ muts per codon per year,0.0 muts per year,False,2B
hepatitisA_IA,,hepatitisA_IA,2C,0.0,0.0,0.0,"[0.0, 0.0]",335,0.0,0.0,0.0,Hepatitis A-IA,Picornavirus,#b76ca9,RNA,Positive-sense RNA,Quasi-enveloped,"Fecal-oral, blood",HAVCR1,N/A,0.0×10⁻³ muts per codon per year,0.0 muts per year,False,2C
hepatitisA_IA,,hepatitisA_IA,3A,0.0,0.0,0.0,"[0.0, 0.0]",74,0.0,0.0,0.0,Hepatitis A-IA,Picornavirus,#b76ca9,RNA,Positive-sense RNA,Quasi-enveloped,"Fecal-oral, blood",HAVCR1,N/A,0.0×10⁻³ muts per codon per year,0.0 muts per year,False,3A
hepatitisA_IA,,hepatitisA_IA,3B,0.0,0.0,0.0,"[0.0, 0.0]",23,0.0,0.0,0.0,Hepatitis A-IA,Picornavirus,#b76ca9,RNA,Positive-sense RNA,Quasi-enveloped,"Fecal-oral, blood",HAVCR1,N/A,0.0×10⁻³ muts per codon per year,0.0 muts per year,False,3B
hepatitisA_IA,,hepatitisA_IA,3C,0.0,0.0,0.0,"[0.0, 0.0]",219,0.0,0.0,0.0,Hepatitis A-IA,Picornavirus,#b76ca9,RNA,Positive-sense RNA,Quasi-enveloped,"Fecal-oral, blood",HAVCR1,N/A,0.0×10⁻³ muts per codon per year,0.0 muts per year,False,3C
hepatitisA_IA,,hepatitisA_IA,3D,0.0,0.0,0.0,"[0.0, 0.0]",489,0.0,0.0,0.0,Hepatitis A-IA,Picornavirus,#b76ca9,RNA,Positive-sense RNA,Quasi-enveloped,"Fecal-oral, blood",HAVCR1,N/A,0.0×10⁻³ muts per codon per year,0.0 muts per year,polymerase,3D (Polymerase)
hepatitisB,A2,hepatitisB_A2,Polymerase,-0.02097511207064753,-0.07088178614652099,0.0,"[-0.07088178614652099, 0.0]",846,-0.01774494481176781,-0.05996599107995677,0.0,Hepatitis B-A2,Hepadnavirus,#ffd8bc,DNA,"Partially-dsDNA, circular",True,Bodily fluids and blood-borne,Sodium Taurocholate Co-transporting Polypeptide (NTCP),Other,-0.02×10⁻³ muts per codon per year,-0.02 muts per year,polymerase,Polymerase (Polymerase)
hepatitisB,A2,hepatitisB_A2,Large,0.0,0.0,0.0,"[0.0, 0.0]",401,0.0,0.0,0.0,Hepatitis B-A2,Hepadnavirus,#ffd8bc,DNA,"Partially-dsDNA, circular",True,Bodily fluids and blood-borne,Sodium Taurocholate Co-transporting Polypeptide (NTCP),Other,0.0×10⁻³ muts per codon per year,0.0 muts per year,receptor_binding,Large (Receptor-Binding)
hepatitisB,A2,hepatitisB_A2,Middle,0.0,0.0,0.0,"[0.0, 0.0]",282,0.0,0.0,0.0,Hepatitis B-A2,Hepadnavirus,#ffd8bc,DNA,"Partially-dsDNA, circular",True,Bodily fluids and blood-borne,Sodium Taurocholate Co-transporting Polypeptide (NTCP),Other,0.0×10⁻³ muts per codon per year,0.0 muts per year,False,Middle
hepatitisB,A2,hepatitisB_A2,Small,0.0,0.0,0.0,"[0.0, 0.0]",227,0.0,0.0,0.0,Hepatitis B-A2,Hepadnavirus,#ffd8bc,DNA,"Partially-dsDNA, circular",True,Bodily fluids and blood-borne,Sodium Taurocholate Co-transporting Polypeptide (NTCP),Other,0.0×10⁻³ muts per codon per year,0.0 muts per year,False,Small
hepatitisB,A2,hepatitisB_A2,X,-0.07445822881962931,-0.22265460110653415,0.0,"[-0.22265460110653415, 0.0]",155,-0.011541025467042543,-0.034511463171512796,0.0,Hepatitis B-A2,Hepadnavirus,#ffd8bc,DNA,"Partially-dsDNA, circular",True,Bodily fluids and blood-borne,Sodium Taurocholate Co-transporting Polypeptide (NTCP),Other,-0.07×10⁻³ muts per codon per year,-0.01 muts per year,False,X
hepatitisB,A2,hepatitisB_A2,Core,0.0,0.0,0.0,"[0.0, 0.0]",186,0.0,0.0,0.0,Hepatitis B-A2,Hepadnavirus,#ffd8bc,DNA,"Partially-dsDNA, circular",True,Bodily fluids and blood-borne,Sodium Taurocholate Co-transporting Polypeptide (NTCP),Other,0.0×10⁻³ muts per codon per year,0.0 muts per year,False,Core
hepatitisB,D3,hepatitisB_D3,Polymerase,0.14667871068021296,0.017799436687849172,0.3668828200839424,"[0.017799436687849172, 0.3668828200839424]",833,0.1221833659966174,0.014826930760978359,0.30561338912992403,Hepatitis B-D3,Hepadnavirus,#ffe9bc,DNA,"Partially-dsDNA, circular",True,Bodily fluids and blood-borne,Sodium Taurocholate Co-transporting Polypeptide (NTCP),Other,0.15×10⁻³ muts per codon per year,0.12 muts per year,polymerase,Polymerase (Polymerase)
hepatitisB,D3,hepatitisB_D3,Large,-0.006852852000006894,-0.02399537405952966,0.0021686086863721772,"[-0.02399537405952966, 0.0021686086863721772]",390,-0.002672612280002689,-0.009358195883216567,0.0008457573876851491,Hepatitis B-D3,Hepadnavirus,#ffe9bc,DNA,"Partially-dsDNA, circular",True,Bodily fluids and blood-borne,Sodium Taurocholate Co-transporting Polypeptide (NTCP),Other,-0.01×10⁻³ muts per codon per year,-0.0 muts per year,receptor_binding,Large (Receptor-Binding)
hepatitisB,D3,hepatitisB_D3,Middle,-0.00947734851064783,-0.03324490466748076,0.003942429764406068,"[-0.03324490466748076, 0.003942429764406068]",282,-0.002672612280002688,-0.009375063116229572,0.0011117651935625113,Hepatitis B-D3,Hepadnavirus,#ffe9bc,DNA,"Partially-dsDNA, circular",True,Bodily fluids and blood-borne,Sodium Taurocholate Co-transporting Polypeptide (NTCP),Other,-0.01×10⁻³ muts per codon per year,-0.0 muts per year,False,Middle
hepatitisB,D3,hepatitisB_D3,Small,-0.01407826894748249,-0.04843008357334001,0.004713292020203023,"[-0.04843008357334001, 0.004713292020203023]",227,-0.003195767051078525,-0.010993628971148185,0.0010699172885860863,Hepatitis B-D3,Hepadnavirus,#ffe9bc,DNA,"Partially-dsDNA, circular",True,Bodily fluids and blood-borne,Sodium Taurocholate Co-transporting Polypeptide (NTCP),Other,-0.01×10⁻³ muts per codon per year,-0.0 muts per year,False,Small
hepatitisB,D3,hepatitisB_D3,X,0.69120657497221,0.0,1.7003631236210064,"[0.0, 1.7003631236210064]",155,0.10713701912069255,0.0,0.263556284161256,Hepatitis B-D3,Hepadnavirus,#ffe9bc,DNA,"Partially-dsDNA, circular",True,Bodily fluids and blood-borne,Sodium Taurocholate Co-transporting Polypeptide (NTCP),Other,0.69×10⁻³ muts per codon per year,0.11 muts per year,False,X
hepatitisB,D3,hepatitisB_D3,Core,0.0,0.0,0.0,"[0.0, 0.0]",184,0.0,0.0,0.0,Hepatitis B-D3,Hepadnavirus,#ffe9bc,DNA,"Partially-dsDNA, circular",True,Bodily fluids and blood-borne,Sodium Taurocholate Co-transporting Polypeptide (NTCP),Other,0.0×10⁻³ muts per codon per year,0.0 muts per year,False,Core
parvovirusB19,,parvovirusB19,NS,0.0,0.0,0.0,"[0.0, 0.0]",672,0.0,0.0,0.0,Parvovirus B19-1A,Parvovirus,#BC0000,DNA,Single-stranded DNA,False,Respiratory,Erythrocyte P antigen (aka glycosphingolipid globoside),N/A,0.0×10⁻³ muts per codon per year,0.0 muts per year,False,NS
parvovirusB19,,parvovirusB19,U7_5kda,0.0,0.0,0.0,"[0.0, 0.0]",75,0.0,0.0,0.0,Parvovirus B19-1A,Parvovirus,#BC0000,DNA,Single-stranded DNA,False,Respiratory,Erythrocyte P antigen (aka glycosphingolipid globoside),N/A,0.0×10⁻³ muts per codon per year,0.0 muts per year,False,U7_5kda
parvovirusB19,,parvovirusB19,VP1,0.0,0.0,0.0,"[0.0, 0.0]",782,0.0,0.0,0.0,Parvovirus B19-1A,Parvovirus,#BC0000,DNA,Single-stranded DNA,False,Respiratory,Erythrocyte P antigen (aka glycosphingolipid globoside),N/A,0.0×10⁻³ muts per codon per year,0.0 muts per year,receptor_binding,VP1 (Receptor-Binding)
parvovirusB19,,parvovirusB19,X,0.0,0.0,0.0,"[0.0, 0.0]",82,0.0,0.0,0.0,Parvovirus B19-1A,Parvovirus,#BC0000,DNA,Single-stranded DNA,False,Respiratory,Erythrocyte P antigen (aka glycosphingolipid globoside),N/A,0.0×10⁻³ muts per codon per year,0.0 muts per year,False,X
parvovirusB19,,parvovirusB19,U11kda,0.0,0.0,0.0,"[0.0, 0.0]",95,0.0,0.0,0.0,Parvovirus B19-1A,Parvovirus,#BC0000,DNA,Single-stranded DNA,False,Respiratory,Erythrocyte P antigen (aka glycosphingolipid globoside),N/A,0.0×10⁻³ muts per codon per year,0.0 muts per year,False,U11kda
parvovirusB19,,parvovirusB19,VP2,0.0,0.0,0.0,"[0.0, 0.0]",555,0.0,0.0,0.0,Parvovirus B19-1A,Parvovirus,#BC0000,DNA,Single-stranded DNA,False,Respiratory,Erythrocyte P antigen (aka glycosphingolipid globoside),N/A,0.0×10⁻³ muts per codon per year,0.0 muts per year,False,VP2
adenovirusB7,,adenovirusB7,E1A,0.0,0.0,0.0,"[0.0, 0.0]",262,0.0,0.0,0.0,Adenovirus B-7,Adenovirus,#ff6633,DNA,Double-stranded DNA,False,Respiratory,,N/A,0.0×10⁻³ muts per codon per year,0.0 muts per year,False,E1A
adenovirusB7,,adenovirusB7,E1B 55K,0.07481231584224425,0.0,0.22443694752673268,"[0.0, 0.22443694752673268]",493,0.03688247171022641,0.0,0.1106474151306792,Adenovirus B-7,Adenovirus,#ff6633,DNA,Double-stranded DNA,False,Respiratory,,N/A,0.07×10⁻³ muts per codon per year,0.04 muts per year,False,E1B 55K
adenovirusB7,,adenovirusB7,IVa2,0.0,0.0,0.0,"[0.0, 0.0]",449,0.0,0.0,0.0,Adenovirus B-7,Adenovirus,#ff6633,DNA,Double-stranded DNA,False,Respiratory,,N/A,0.0×10⁻³ muts per codon per year,0.0 muts per year,False,IVa2
adenovirusB7,,adenovirusB7,Pol,0.0,0.0,0.0,"[0.0, 0.0]",1194,0.0,0.0,0.0,Adenovirus B-7,Adenovirus,#ff6633,DNA,Double-stranded DNA,False,Respiratory,,N/A,0.0×10⁻³ muts per codon per year,0.0 muts per year,polymerase,Pol (Polymerase)
adenovirusB7,,adenovirusB7,pTP,0.0,0.0,0.0,"[0.0, 0.0]",659,0.0,0.0,0.0,Adenovirus B-7,Adenovirus,#ff6633,DNA,Double-stranded DNA,False,Respiratory,,N/A,0.0×10⁻³ muts per codon per year,0.0 muts per year,False,pTP
adenovirusB7,,adenovirusB7,pIIIa,0.0,0.0,0.0,"[0.0, 0.0]",589,0.0,0.0,0.0,Adenovirus B-7,Adenovirus,#ff6633,DNA,Double-stranded DNA,False,Respiratory,,N/A,0.0×10⁻³ muts per codon per year,0.0 muts per year,False,pIIIa
adenovirusB7,,adenovirusB7,Penton,0.08856474907294193,0.0,0.21716556743645493,"[0.0, 0.21716556743645493]",545,0.04826778824475335,0.0,0.11835523425286794,Adenovirus B-7,Adenovirus,#ff6633,DNA,Double-stranded DNA,False,Respiratory,,N/A,0.09×10⁻³ muts per codon per year,0.05 muts per year,False,Penton
adenovirusB7,,adenovirusB7,Hexon,0.03985612514455942,0.0,0.11956837543367824,"[0.0, 0.11956837543367824]",935,0.037265477010163056,0.0,0.11179643103048915,Adenovirus B-7,Adenovirus,#ff6633,DNA,Double-stranded DNA,False,Respiratory,,N/A,0.04×10⁻³ muts per codon per year,0.04 muts per year,False,Hexon
adenovirusB7,,adenovirusB7,Protease,0.0,0.0,0.0,"[0.0, 0.0]",210,0.0,0.0,0.0,Adenovirus B-7,Adenovirus,#ff6633,DNA,Double-stranded DNA,False,Respiratory,,N/A,0.0×10⁻³ muts per codon per year,0.0 muts per year,False,Protease
adenovirusB7,,adenovirusB7,100K,0.07660940546666635,0.0,0.1915271766038856,"[0.0, 0.1915271766038856]",830,0.06358580653733306,0.0,0.15896755658122505,Adenovirus B-7,Adenovirus,#ff6633,DNA,Double-stranded DNA,False,Respiratory,,N/A,0.08×10⁻³ muts per codon per year,0.06 muts per year,False,100K
