Accession	Virus	Author	Publication_Title	Journal	Database
MG696132	Adenovirus B-7	Gong,T., Wei,X., Xu,L., Chen,L., Chen,Z., Shi,Y., Chen,Y., Li,J., Fang,J., Zhang,Y., Zhou,J., Xu,G., Liu,S., Chen,W. and Xiong,Y.	Adenovirus 7 genotype as a possible cause of a cluster severe Acute Respiratory Infections in Jiangxi province, China	Unpublished	Genbank
MG696133	Adenovirus B-7	Gong,T., Wei,X., Xu,L., Chen,L., Chen,Z., Shi,Y., Chen,Y., Li,J., Fang,J., Zhang,Y., Zhou,J., Xu,G., Liu,S., Chen,W. and Xiong,Y.	Adenovirus 7 genotype as a possible cause of a cluster severe Acute Respiratory Infections in Jiangxi province, China	Unpublished	Genbank
MG696134	Adenovirus B-7	Gong,T., Wei,X., Xu,L., Chen,L., Chen,Z., Shi,Y., Chen,Y., Li,J., Fang,J., Zhang,Y., Zhou,J., Xu,G., Liu,S., Chen,W. and Xiong,Y.	Adenovirus 7 genotype as a possible cause of a cluster severe Acute Respiratory Infections in Jiangxi province, China	Unpublished	Genbank
MG696135	Adenovirus B-7	Gong,T., Wei,X., Xu,L., Chen,L., Chen,Z., Shi,Y., Chen,Y., Li,J., Fang,J., Zhang,Y., Zhou,J., Xu,G., Liu,S., Chen,W. and Xiong,Y.	Adenovirus 7 genotype as a possible cause of a cluster severe Acute Respiratory Infections in Jiangxi province, China	Unpublished	Genbank
MG696136	Adenovirus B-7	Gong,T., Wei,X., Xu,L., Chen,L., Chen,Z., Shi,Y., Chen,Y., Li,J., Fang,J., Zhang,Y., Zhou,J., Xu,G., Liu,S., Chen,W. and Xiong,Y.	Adenovirus 7 genotype as a possible cause of a cluster severe Acute Respiratory Infections in Jiangxi province, China	Unpublished	Genbank
MG696137	Adenovirus B-7	Gong,T., Wei,X., Xu,L., Chen,L., Chen,Z., Shi,Y., Chen,Y., Li,J., Fang,J., Zhang,Y., Zhou,J., Xu,G., Liu,S., Chen,W. and Xiong,Y.	Adenovirus 7 genotype as a possible cause of a cluster severe Acute Respiratory Infections in Jiangxi province, China	Unpublished	Genbank
MG696138	Adenovirus B-7	Gong,T., Wei,X., Xu,L., Chen,L., Chen,Z., Shi,Y., Chen,Y., Li,J., Fang,J., Zhang,Y., Zhou,J., Xu,G., Liu,S., Chen,W. and Xiong,Y.	Adenovirus 7 genotype as a possible cause of a cluster severe Acute Respiratory Infections in Jiangxi province, China	Unpublished	Genbank
MG696139	Adenovirus B-7	Gong,T., Wei,X., Xu,L., Chen,L., Chen,Z., Shi,Y., Chen,Y., Li,J., Fang,J., Zhang,Y., Zhou,J., Xu,G., Liu,S., Chen,W. and Xiong,Y.	Adenovirus 7 genotype as a possible cause of a cluster severe Acute Respiratory Infections in Jiangxi province, China	Unpublished	Genbank
MG696140	Adenovirus B-7	Gong,T., Wei,X., Xu,L., Chen,L., Chen,Z., Shi,Y., Chen,Y., Li,J., Fang,J., Zhang,Y., Zhou,J., Xu,G., Liu,S., Chen,W. and Xiong,Y.	Adenovirus 7 genotype as a possible cause of a cluster severe Acute Respiratory Infections in Jiangxi province, China	Unpublished	Genbank
MG696141	Adenovirus B-7	Gong,T., Wei,X., Xu,L., Chen,L., Chen,Z., Shi,Y., Chen,Y., Li,J., Fang,J., Zhang,Y., Zhou,J., Xu,G., Liu,S., Chen,W. and Xiong,Y.	Adenovirus 7 genotype as a possible cause of a cluster severe Acute Respiratory Infections in Jiangxi province, China	Unpublished	Genbank
MG696142	Adenovirus B-7	Gong,T., Wei,X., Xu,L., Chen,L., Chen,Z., Shi,Y., Chen,Y., Li,J., Fang,J., Zhang,Y., Zhou,J., Xu,G., Liu,S., Chen,W. and Xiong,Y.	Adenovirus 7 genotype as a possible cause of a cluster severe Acute Respiratory Infections in Jiangxi province, China	Unpublished	Genbank
MG696143	Adenovirus B-7	Gong,T., Wei,X., Xu,L., Chen,L., Chen,Z., Shi,Y., Chen,Y., Li,J., Fang,J., Zhang,Y., Zhou,J., Xu,G., Liu,S., Chen,W. and Xiong,Y.	Adenovirus 7 genotype as a possible cause of a cluster severe Acute Respiratory Infections in Jiangxi province, China	Unpublished	Genbank
MG696144	Adenovirus B-7	Gong,T., Wei,X., Xu,L., Chen,L., Chen,Z., Shi,Y., Chen,Y., Li,J., Fang,J., Zhang,Y., Zhou,J., Xu,G., Liu,S., Chen,W. and Xiong,Y.	Adenovirus 7 genotype as a possible cause of a cluster severe Acute Respiratory Infections in Jiangxi province, China	Unpublished	Genbank
MG696145	Adenovirus B-7	Gong,T., Wei,X., Xu,L., Chen,L., Chen,Z., Shi,Y., Chen,Y., Li,J., Fang,J., Zhang,Y., Zhou,J., Xu,G., Liu,S., Chen,W. and Xiong,Y.	Adenovirus 7 genotype as a possible cause of a cluster severe Acute Respiratory Infections in Jiangxi province, China	Unpublished	Genbank
MG696146	Adenovirus B-7	Gong,T., Wei,X., Xu,L., Chen,L., Chen,Z., Shi,Y., Chen,Y., Li,J., Fang,J., Zhang,Y., Zhou,J., Xu,G., Liu,S., Chen,W. and Xiong,Y.	Adenovirus 7 genotype as a possible cause of a cluster severe Acute Respiratory Infections in Jiangxi province, China	Unpublished	Genbank
MG696147	Adenovirus B-7	Gong,T., Wei,X., Xu,L., Chen,L., Chen,Z., Shi,Y., Chen,Y., Li,J., Fang,J., Zhang,Y., Zhou,J., Xu,G., Liu,S., Chen,W. and Xiong,Y.	Adenovirus 7 genotype as a possible cause of a cluster severe Acute Respiratory Infections in Jiangxi province, China	Unpublished	Genbank
MG696148	Adenovirus B-7	Gong,T., Wei,X., Xu,L., Chen,L., Chen,Z., Shi,Y., Chen,Y., Li,J., Fang,J., Zhang,Y., Zhou,J., Xu,G., Liu,S., Chen,W. and Xiong,Y.	Adenovirus 7 genotype as a possible cause of a cluster severe Acute Respiratory Infections in Jiangxi province, China	Unpublished	Genbank
MG696149	Adenovirus B-7	Gong,T., Wei,X., Xu,L., Chen,L., Chen,Z., Shi,Y., Chen,Y., Li,J., Fang,J., Zhang,Y., Zhou,J., Xu,G., Liu,S., Chen,W. and Xiong,Y.	Adenovirus 7 genotype as a possible cause of a cluster severe Acute Respiratory Infections in Jiangxi province, China	Unpublished	Genbank
MG736303	Adenovirus B-7	Gong,T., Wei,X., Xu,L., Chen,L., Chen,Z., Shi,Y., Chen,Y., Li,J., Fang,J., Zhang,Y., Zhou,J., Xu,G., Liu,S., Chen,W. and Xiong,Y.	Adenovirus 7 genotype as a possible cause of a cluster severe Acute Respiratory Infections in Jiangxi province, China	Unpublished	Genbank
MG736304	Adenovirus B-7	Gong,T., Wei,X., Xu,L., Chen,L., Chen,Z., Shi,Y., Chen,Y., Li,J., Fang,J., Zhang,Y., Zhou,J., Xu,G., Liu,S., Chen,W. and Xiong,Y.	Adenovirus 7 genotype as a possible cause of a cluster severe Acute Respiratory Infections in Jiangxi province, China	Unpublished	Genbank
MG923581	Adenovirus B-7	Egorova,A.A., Fadeev,A.V., Slita,A.V., Grudinin,M.P., Amosova,I.V., Lvov,N.I. and Komissarov,A.B.	Complete genome sequences of human adenoviruses type 7	Unpublished	Genbank
MG923582	Adenovirus B-7	Egorova,A.A., Fadeev,A.V., Slita,A.V., Grudinin,M.P., Amosova,I.V., Lvov,N.I. and Komissarov,A.B.	Complete genome sequences of human adenoviruses type 7	Unpublished	Genbank
KP896479	Adenovirus B-7	Lu,Q., Guo,C., Tong,Y., Liu,W. and Cao,W.	Outbreak of Febrile Respiratory Illness Associated with various Adenovirus serotypes Infection in Chinese Military Training Camp: A literature review and cases reports	Unpublished	Genbank
KP896480	Adenovirus B-7	Lu,Q., Guo,C., Tong,Y., Liu,W. and Cao,W.	Outbreak of Febrile Respiratory Illness Associated with various Adenovirus serotypes Infection in Chinese Military Training Camp: A literature review and cases reports	Unpublished	Genbank
KP896481	Adenovirus B-7	Lu,Q., Guo,C., Tong,Y., Liu,W. and Cao,W.	Outbreak of Febrile Respiratory Illness Associated with various Adenovirus serotypes Infection in Chinese Military Training Camp: A literature review and cases reports	Unpublished	Genbank
KX897164	Adenovirus B-7	Yang,X., Wang,Q., Liang,B., Wu,F., Li,H., Liu,H., Sheng,C., Ma,Q., Yang,C., Xie,J., Li,P., Jia,L., Wang,L., Du,X., Qiu,S. and Song,H.	An outbreak of acute respiratory disease caused by a virus associated RNA II gene mutation strain of human adenovirus 7 in China, 2015	PLoS ONE 12 (2), E0172519 (2017)	Genbank
KU361344	Adenovirus B-7	Yatsyshina,S.B., Ageeva,M.R., Pimkina,E.V., Deviatkin,A.A., Markelov,M.L., Dedkov,V.G. and Safonova,M.V.	Complete genome sequence of human adenovirus type 7 associated with fatal adult pneumonia	Unpublished	Genbank
KT963081	Adenovirus B-7	Scott,M.K., Chommanard,C., Lu,X., Appelgate,D., Grenz,L., Schneider,E., Gerber,S.I., Erdman,D.D. and Thomas,A.	Human Adenovirus Associated with Severe Respiratory Infection, Oregon, USA, 2013-2014	Emerging Infect. Dis. 22 (6), 1044-1051 (2016)	Genbank
KP670855	Adenovirus B-7	Yu,Z., Zeng,Z., Zhang,J., Pan,Y., Chen,M., Guo,Y., Yu,N., Chodosh,J., Fu,N., Che,X. and Zhang,Q.	Fatal Community-acquired Pneumonia in Children Caused by Re-emergent Human Adenovirus 7d Associated with Higher Severity of Illness and Fatality Rate	Sci Rep 6, 37216 (2016)	Genbank
KP670856	Adenovirus B-7	Yu,Z., Zeng,Z., Zhang,J., Pan,Y., Chen,M., Guo,Y., Yu,N., Chodosh,J., Fu,N., Che,X. and Zhang,Q.	Fatal Community-acquired Pneumonia in Children Caused by Re-emergent Human Adenovirus 7d Associated with Higher Severity of Illness and Fatality Rate	Sci Rep 6, 37216 (2016)	Genbank
KP670857	Adenovirus B-7	Yu,Z., Zeng,Z., Zhang,J., Pan,Y., Chen,M., Guo,Y., Yu,N., Chodosh,J., Fu,N., Che,X. and Zhang,Q.	Fatal Community-acquired Pneumonia in Children Caused by Re-emergent Human Adenovirus 7d Associated with Higher Severity of Illness and Fatality Rate	Sci Rep 6, 37216 (2016)	Genbank
KP670858	Adenovirus B-7	Yu,Z., Zeng,Z., Zhang,J., Pan,Y., Chen,M., Guo,Y., Yu,N., Chodosh,J., Fu,N., Che,X. and Zhang,Q.	Fatal Community-acquired Pneumonia in Children Caused by Re-emergent Human Adenovirus 7d Associated with Higher Severity of Illness and Fatality Rate	Sci Rep 6, 37216 (2016)	Genbank
KP670859	Adenovirus B-7	Yu,Z., Zeng,Z., Zhang,J., Pan,Y., Chen,M., Guo,Y., Yu,N., Chodosh,J., Fu,N., Che,X. and Zhang,Q.	Fatal Community-acquired Pneumonia in Children Caused by Re-emergent Human Adenovirus 7d Associated with Higher Severity of Illness and Fatality Rate	Sci Rep 6, 37216 (2016)	Genbank
KP670860	Adenovirus B-7	Yu,Z., Zeng,Z., Zhang,J., Pan,Y., Chen,M., Guo,Y., Yu,N., Chodosh,J., Fu,N., Che,X. and Zhang,Q.	Fatal Community-acquired Pneumonia in Children Caused by Re-emergent Human Adenovirus 7d Associated with Higher Severity of Illness and Fatality Rate	Sci Rep 6, 37216 (2016)	Genbank
KP670861	Adenovirus B-7	Yu,Z., Zeng,Z., Zhang,J., Pan,Y., Chen,M., Guo,Y., Yu,N., Chodosh,J., Fu,N., Che,X. and Zhang,Q.	Fatal Community-acquired Pneumonia in Children Caused by Re-emergent Human Adenovirus 7d Associated with Higher Severity of Illness and Fatality Rate	Sci Rep 6, 37216 (2016)	Genbank
KJ019879	Adenovirus B-7	Qiu,S., Li,P., Liu,H., Wang,Y., Liu,N., Li,C., Li,S., Li,M., Jiang,Z., Sun,H., Li,Y., Xie,J., Yang,C., Wang,J., Li,H., Yi,S., Wu,Z., Jia,L., Wang,L., Hao,R., Sun,Y., Huang,L., Ma,H., Yuan,Z. and Song,H.	Whole-genome Sequencing for Tracing the Transmission Link between Two ARD Outbreaks Caused by a Novel HAdV Serotype 7 Variant, China	Sci Rep 5, 13617 (2015)	Genbank
KJ019880	Adenovirus B-7	Qiu,S., Li,P., Liu,H., Wang,Y., Liu,N., Li,C., Li,S., Li,M., Jiang,Z., Sun,H., Li,Y., Xie,J., Yang,C., Wang,J., Li,H., Yi,S., Wu,Z., Jia,L., Wang,L., Hao,R., Sun,Y., Huang,L., Ma,H., Yuan,Z. and Song,H.	Whole-genome Sequencing for Tracing the Transmission Link between Two ARD Outbreaks Caused by a Novel HAdV Serotype 7 Variant, China	Sci Rep 5, 13617 (2015)	Genbank
KJ019881	Adenovirus B-7	Qiu,S., Li,P., Liu,H., Wang,Y., Liu,N., Li,C., Li,S., Li,M., Jiang,Z., Sun,H., Li,Y., Xie,J., Yang,C., Wang,J., Li,H., Yi,S., Wu,Z., Jia,L., Wang,L., Hao,R., Sun,Y., Huang,L., Ma,H., Yuan,Z. and Song,H.	Whole-genome Sequencing for Tracing the Transmission Link between Two ARD Outbreaks Caused by a Novel HAdV Serotype 7 Variant, China	Sci Rep 5, 13617 (2015)	Genbank
KJ019882	Adenovirus B-7	Qiu,S., Li,P., Liu,H., Wang,Y., Liu,N., Li,C., Li,S., Li,M., Jiang,Z., Sun,H., Li,Y., Xie,J., Yang,C., Wang,J., Li,H., Yi,S., Wu,Z., Jia,L., Wang,L., Hao,R., Sun,Y., Huang,L., Ma,H., Yuan,Z. and Song,H.	Whole-genome Sequencing for Tracing the Transmission Link between Two ARD Outbreaks Caused by a Novel HAdV Serotype 7 Variant, China	Sci Rep 5, 13617 (2015)	Genbank
KJ019883	Adenovirus B-7	Qiu,S., Li,P., Liu,H., Wang,Y., Liu,N., Li,C., Li,S., Li,M., Jiang,Z., Sun,H., Li,Y., Xie,J., Yang,C., Wang,J., Li,H., Yi,S., Wu,Z., Jia,L., Wang,L., Hao,R., Sun,Y., Huang,L., Ma,H., Yuan,Z. and Song,H.	Whole-genome Sequencing for Tracing the Transmission Link between Two ARD Outbreaks Caused by a Novel HAdV Serotype 7 Variant, China	Sci Rep 5, 13617 (2015)	Genbank
KJ019884	Adenovirus B-7	Qiu,S., Li,P., Liu,H., Wang,Y., Liu,N., Li,C., Li,S., Li,M., Jiang,Z., Sun,H., Li,Y., Xie,J., Yang,C., Wang,J., Li,H., Yi,S., Wu,Z., Jia,L., Wang,L., Hao,R., Sun,Y., Huang,L., Ma,H., Yuan,Z. and Song,H.	Whole-genome Sequencing for Tracing the Transmission Link between Two ARD Outbreaks Caused by a Novel HAdV Serotype 7 Variant, China	Sci Rep 5, 13617 (2015)	Genbank
KJ019885	Adenovirus B-7	Qiu,S., Li,P., Liu,H., Wang,Y., Liu,N., Li,C., Li,S., Li,M., Jiang,Z., Sun,H., Li,Y., Xie,J., Yang,C., Wang,J., Li,H., Yi,S., Wu,Z., Jia,L., Wang,L., Hao,R., Sun,Y., Huang,L., Ma,H., Yuan,Z. and Song,H.	Whole-genome Sequencing for Tracing the Transmission Link between Two ARD Outbreaks Caused by a Novel HAdV Serotype 7 Variant, China	Sci Rep 5, 13617 (2015)	Genbank
KJ019886	Adenovirus B-7	Qiu,S., Li,P., Liu,H., Wang,Y., Liu,N., Li,C., Li,S., Li,M., Jiang,Z., Sun,H., Li,Y., Xie,J., Yang,C., Wang,J., Li,H., Yi,S., Wu,Z., Jia,L., Wang,L., Hao,R., Sun,Y., Huang,L., Ma,H., Yuan,Z. and Song,H.	Whole-genome Sequencing for Tracing the Transmission Link between Two ARD Outbreaks Caused by a Novel HAdV Serotype 7 Variant, China	Sci Rep 5, 13617 (2015)	Genbank
KJ019887	Adenovirus B-7	Qiu,S., Li,P., Liu,H., Wang,Y., Liu,N., Li,C., Li,S., Li,M., Jiang,Z., Sun,H., Li,Y., Xie,J., Yang,C., Wang,J., Li,H., Yi,S., Wu,Z., Jia,L., Wang,L., Hao,R., Sun,Y., Huang,L., Ma,H., Yuan,Z. and Song,H.	Whole-genome Sequencing for Tracing the Transmission Link between Two ARD Outbreaks Caused by a Novel HAdV Serotype 7 Variant, China	Sci Rep 5, 13617 (2015)	Genbank
KJ019888	Adenovirus B-7	Qiu,S., Li,P., Liu,H., Wang,Y., Liu,N., Li,C., Li,S., Li,M., Jiang,Z., Sun,H., Li,Y., Xie,J., Yang,C., Wang,J., Li,H., Yi,S., Wu,Z., Jia,L., Wang,L., Hao,R., Sun,Y., Huang,L., Ma,H., Yuan,Z. and Song,H.	Whole-genome Sequencing for Tracing the Transmission Link between Two ARD Outbreaks Caused by a Novel HAdV Serotype 7 Variant, China	Sci Rep 5, 13617 (2015)	Genbank
KC440171	Adenovirus B-7	Zhao,S., Wan,C., Ke,C., Seto,J., Dehghan,S., Zou,L., Zhou,J., Cheng,Z., Jing,S., Zeng,Z., Zhang,J., Wan,X., Wu,X., Zhao,W., Zhu,L., Seto,D. and Zhang,Q.	Re-emergent Human Adenovirus Genome Type 7d Caused an Acute Respiratory Disease Outbreak in Southern China After a Twenty-one Year Absence	Sci Rep 4, 7365 (2014)	Genbank
KC857700	Adenovirus B-7	Tang,L., Yang,J., Tong,J. and Zhang,L.	Genome and bioinformatic analysis of an HAdV-B7 virus in Jiangsu, China	Unpublished	Genbank
KF268117	Adenovirus B-7	Madupu,R., Halpin,R., Fedorova,N., Tsitrin,T., Stockwell,T., Amedeo,P., Appalla,L., Bishop,B., Edworthy,P., Gupta,N., Hoover,J., Katzel,D., Li,K., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., Dehghan,S., Singh,S., Liu,E.B., Seto,J., Jones,M.S., Kajon,A., Gray,G., Kowalski,R., Romanowski,E., Chodosh,J., Wentworth,D.E. and Seto,D.	Direct Submission	Submitted (22-MAY-2013) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Genbank
KF268125	Adenovirus B-7	Madupu,R., Halpin,R., Fedorova,N., Tsitrin,T., Stockwell,T., Amedeo,P., Appalla,L., Bishop,B., Edworthy,P., Gupta,N., Hoover,J., Katzel,D., Li,K., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., Dehghan,S., Singh,S., Liu,E.B., Seto,J., Jones,M.S., Kajon,A., Gray,G., Kowalski,R., Romanowski,E., Chodosh,J., Wentworth,D.E. and Seto,D.	Direct Submission	Submitted (22-MAY-2013) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Genbank
KF268134	Adenovirus B-7	Madupu,R., Halpin,R., Fedorova,N., Tsitrin,T., Stockwell,T., Amedeo,P., Appalla,L., Bishop,B., Edworthy,P., Gupta,N., Hoover,J., Katzel,D., Li,K., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., Dehghan,S., Singh,S., Liu,E.B., Seto,J., Jones,M.S., Kajon,A., Gray,G., Kowalski,R., Romanowski,E., Chodosh,J., Wentworth,D.E. and Seto,D.	Direct Submission	Submitted (22-MAY-2013) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Genbank
KF268135	Adenovirus B-7	Madupu,R., Halpin,R., Fedorova,N., Tsitrin,T., Stockwell,T., Amedeo,P., Appalla,L., Bishop,B., Edworthy,P., Gupta,N., Hoover,J., Katzel,D., Li,K., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., Dehghan,S., Singh,S., Liu,E.B., Seto,J., Jones,M.S., Kajon,A., Gray,G., Kowalski,R., Romanowski,E., Chodosh,J., Wentworth,D.E. and Seto,D.	Direct Submission	Submitted (22-MAY-2013) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Genbank
KF268314	Adenovirus B-7	Madupu,R., Halpin,R., Fedorova,N., Tsitrin,T., Stockwell,T., Amedeo,P., Appalla,L., Bishop,B., Edworthy,P., Gupta,N., Hoover,J., Katzel,D., Li,K., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., Dehghan,S., Singh,S., Liu,E.B., Seto,J., Jones,M.S., Kajon,A., Gray,G., Kowalski,R., Romanowski,E., Chodosh,J., Zhao,S., Wentworth,D.E. and Seto,D.	Direct Submission	Submitted (31-MAY-2013) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Genbank
KF268316	Adenovirus B-7	Madupu,R., Halpin,R., Fedorova,N., Tsitrin,T., Stockwell,T., Amedeo,P., Appalla,L., Bishop,B., Edworthy,P., Gupta,N., Hoover,J., Katzel,D., Li,K., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., Dehghan,S., Singh,S., Liu,E.B., Seto,J., Jones,M.S., Kajon,A., Gray,G., Kowalski,R., Romanowski,E., Chodosh,J., Zhao,S., Wentworth,D.E. and Seto,D.	Direct Submission	Submitted (31-MAY-2013) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Genbank
KF429748	Adenovirus B-7	Madupu,R., Halpin,R., Fedorova,N., Tsitrin,T., Stockwell,T., Amedeo,P., Appalla,L., Bishop,B., Edworthy,P., Gupta,N., Hoover,J., Katzel,D., Li,K., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., Dehghan,S., Singh,S., Liu,E.B., Seto,J., Jones,M.S., Kajon,A., Gray,G., Kowalski,R., Romanowski,E., Chodosh,J., Wentworth,D.E. and Seto,D.	Direct Submission	Submitted (07-JUN-2013) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Genbank
JX625134	Adenovirus B-7	Ni,K., He,L.L., Xu,Z.F., Peng,C.J. and Liu,E.M.	Mutant HAdV-7d2 Strain was Identified from Children with Severe Respiratory Infection in Southwestern China	Unpublished	Genbank
JX423383	Adenovirus B-7	Madupu,R., Halpin,R., Fedorova,N., Tsitrin,T., Stockwell,T., Amedeo,P., Appalla,L., Bishop,B., Edworthy,P., Gupta,N., Hoover,J., Katzel,D., Li,K., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., Dehghan,S., Singh,S., Liu,E.B., Seto,J., Jones,M.S., Kajon,A., Gray,G., Kowalski,R., Romanowski,E., Chodosh,J., Wentworth,D.E. and Seto,D.	Direct Submission	Submitted (20-JUL-2012) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Genbank
JX423387	Adenovirus B-7	Madupu,R., Halpin,R., Fedorova,N., Tsitrin,T., Stockwell,T., Amedeo,P., Appalla,L., Bishop,B., Edworthy,P., Gupta,N., Hoover,J., Katzel,D., Li,K., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., Dehghan,S., Singh,S., Liu,E.B., Seto,J., Jones,M.S., Kajon,A., Gray,G., Kowalski,R., Romanowski,E., Chodosh,J., Wentworth,D.E. and Seto,D.	Direct Submission	Submitted (20-JUL-2012) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Genbank
JX423388	Adenovirus B-7	Madupu,R., Halpin,R., Fedorova,N., Tsitrin,T., Stockwell,T., Amedeo,P., Appalla,L., Bishop,B., Edworthy,P., Gupta,N., Hoover,J., Katzel,D., Li,K., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., Dehghan,S., Singh,S., Liu,E.B., Seto,J., Jones,M.S., Kajon,A., Gray,G., Kowalski,R., Romanowski,E., Chodosh,J., Wentworth,D.E. and Seto,D.	Direct Submission	Submitted (20-JUL-2012) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Genbank
JF800905	Adenovirus B-7	Tang,L., An,J., Yu,P. and Xu,W.	Complete genome sequence of human adenovirus type 7 associated with fatal infant pneumonia	Genome Announc 1 (1), E00182-12 (2013)	Genbank
JN860677	Adenovirus B-7	Dehghan,S., Liu,E.B., Seto,J., Torres,S., Hudson,N.R., Kajon,A., Metzgar,D., Dyer,D.W., Chodosh,J., Jones,M.S. and Seto,D.	Genomics and bioinformatics of human adenovirus type 7d2	Unpublished	Genbank
HQ659699	Adenovirus B-7	Su,X., Tian,X., Zhang,Q., Li,H., Li,X., Sheng,H., Wang,Y., Wu,H. and Zhou,R.	Complete genome analysis of a novel E3-partial-deleted human adenovirus type 7 strain isolated in Southern China	Virol. J. 8, 91 (2011)	Genbank
GQ478341	Adenovirus B-7	Tian,X., Su,X., Li,H., Li,X., Zhou,Z., Liu,W. and Zhou,R.	Construction and characterization of human adenovirus serotype 3 packaged by serotype 7 hexon	Virus Res. 160 (1-2), 214-220 (2011)	Genbank
AY601634	Adenovirus B-7	Lin,B., Wang,Z., Vora,G.J., Thornton,J.A., Schnur,J.M., Thach,D.C., Blaney,K.M., Ligler,A.G., Malanoski,A.P., Santiago,J., Walter,E.A., Agan,B.K., Metzgar,D., Seto,D., Daum,L.T., Kruzelock,R., Rowley,R.K., Hanson,E.H., Tibbetts,C. and Stenger,D.A.	Broad-spectrum respiratory tract pathogen identification using resequencing DNA microarrays	Genome Res. 16 (4), 527-535 (2006)	Genbank
AY594256	Adenovirus B-7	Purkayastha,A., Su,J., McGraw,J., Ditty,S.E., Hadfield,T.L., Seto,J., Russell,K.L., Tibbetts,C. and Seto,D.	Genomic and bioinformatics analyses of HAdV-4vac and HAdV-7vac, two human adenovirus (HAdV) strains that constituted original prophylaxis against HAdV-related acute respiratory disease, a reemerging epidemic disease	J. Clin. Microbiol. 43 (7), 3083-3094 (2005)	Genbank
AY594255	Adenovirus B-7	Purkayastha,A., Su,J., Carlisle,S., Tibbetts,C. and Seto,D.	Genomic and bioinformatics analysis of HAdV-7, a human adenovirus of species B1 that causes acute respiratory disease: implications for vector development in human gene therapy	Virology 332 (1), 114-129 (2005)	Genbank
AC_000018	Adenovirus B-7	Kovacs,G.M., Davison,A.J., Zakhartchouk,A.N. and Harrach,B.	Analysis of the first complete genome sequence of an Old World monkey adenovirus reveals a lineage distinct from the six human adenovirus species	J. Gen. Virol. 85 (PT 10), 2799-2807 (2004)	Genbank
AY495969	Adenovirus B-7	Jiang,X., Wang,J. and Huang,T.	Direct Submission	Submitted (05-DEC-2003) Diarrhea Viruses, Viral Disease Control and Prevention, 100 Ying Xin Jie, Xuan Wu Qu, Beijing 100052, China	Genbank
